question,rag_memory_diff,rag_elapsed_time,rag_estimated_cpu_usage,rag_psutil_cpu_usage,rag_response_size,rag_token_count,rag_gpu_memory_used_nvml,rag_gpu_utilization_nvml,rag_gpu_memory_used_smi,rag_gpu_utilization_smi,rag_gpu_utilization_torch_diff,no_context_memory_diff,no_context_elapsed_time,no_context_estimated_cpu_usage,no_context_psutil_cpu_usage,no_context_response_size,no_context_token_count,no_context_gpu_memory_used_nvml,no_context_gpu_utilization_nvml,no_context_gpu_memory_used_smi,no_context_gpu_utilization_smi,no_context_gpu_utilization_torch_diff
"""How to connect Robomow RS630 to a GPS module?""",0.0,2.202288866043091,1.362219119505821,5.85,1350,260,0.0,-22,0.0,-22.0,0.0,0.0,3.2650842666625977,1.2250832362395285,5.9,2447,455,0.0,-21,0.0,-21.0,0.0
"""How to fix Parrot Flower Power if it keeps disconnecting?""",0.0,0.9352970123291016,1.0691790808877535,5.7,542,88,0.0,-18,0.0,-18.0,0.0,0.0,2.0897488594055176,1.4355792020177882,6.0,1551,291,0.0,0,0.0,0.0,0.0
"""How to set temperature alerts with Parrot Flower Power?""",0.0,0.6668553352355957,0.0,5.5,241,41,0.0,0,0.0,-26.0,0.0,0.0,2.459669828414917,1.6262345270060836,6.25,1624,344,0.0,-21,0.0,-21.0,0.0
"""How to use Parrot Flower Power with multiple devices?""",0.0,0.7340555191040039,1.3622947774028065,5.6,297,59,0.0,-21,0.0,-21.0,0.0,0.0,2.548743963241577,1.5694004802726966,6.25,1917,362,0.0,-8,0.0,-8.0,0.0
"""How to change plant type on Parrot Flower Power?""",0.25,0.608212947845459,0.0,5.75,194,37,0.0,-21,0.0,-21.0,0.0,0.0,2.2067315578460693,1.359476638351334,5.75,1662,325,0.0,-13,0.0,-13.0,0.0
"""How to reset Parrot Flower Power to factory settings?""",0.0,0.5866231918334961,0.0,5.45,214,37,0.0,-21,0.0,-21.0,0.0,0.0,1.6117076873779297,1.2409198117418205,6.2,1149,217,0.0,0,0.0,0.0,0.0
"""How to clean Parrot Flower Power sensor?""",0.0,0.5840106010437012,1.7122976846857973,5.8,176,35,0.0,-3,0.0,-3.0,0.0,0.0,1.3714206218719482,1.4583417866866124,5.9,994,190,0.0,-13,0.0,-13.0,0.0
"""How to fix Parrot Flower Power if it keeps giving low battery alerts?""",0.0,0.4779856204986572,2.0921131454871866,5.3,126,22,0.0,-21,0.0,-21.0,0.0,0.0,2.065056800842285,0.9684963625128523,6.25,1578,282,0.0,-21,0.0,-21.0,0.0
"""How to share plant data with others using Parrot Flower Power?""",0.0,0.806699275970459,1.2396193101773778,5.6,361,83,0.0,-20,0.0,-20.0,0.0,0.0,2.444554328918457,1.6362900806406213,6.25,1751,352,0.0,-23,0.0,-23.0,0.0
"""How to use Parrot Flower Power to monitor indoor plants?""",0.0,0.6218898296356201,1.6080018555457227,5.25,245,45,0.0,-6,0.0,-6.0,0.0,0.0,3.1981701850891113,1.250715180402632,6.2,2533,462,0.0,0,0.0,-23.0,0.0
"""How to enable energy-saving mode on Parrot Flower Power?""",0.0,0.5927367210388184,1.6870896715265267,5.65,192,34,0.0,-1,0.0,-1.0,0.0,0.0,0.8232204914093018,0.0,6.0,621,108,0.0,-10,0.0,-10.0,0.0
"""How to set up multiple plants with VegTrug Grow Care?""",0.0,0.5426993370056152,1.8426409096363863,5.0,145,29,0.0,-15,0.0,-15.0,0.0,0.0,3.0829391479492188,1.2974631700591936,6.0,2262,442,0.0,-1,0.0,-1.0,0.0
"""How to enable notifications for VegTrug Grow Care?""",0.0,0.6627819538116455,3.017583669102971,5.699999999999999,241,42,0.0,0,0.0,-27.0,0.0,0.0,1.6931726932525635,0.5906072097572652,6.0,1314,241,0.0,-21,0.0,-21.0,0.0
"""How to replace the battery in VegTrug Grow Care?""",0.0,0.6774158477783203,1.476198118598391,5.6,256,45,0.0,-15,0.0,-15.0,0.0,0.0,1.799820899963379,1.666832516534458,6.0,1441,260,0.0,-9,0.0,-9.0,0.0
"""How to set fertilizer reminders with VegTrug Grow Care?""",0.0,0.5824217796325684,0.0,5.65,187,29,0.0,-17,0.0,-17.0,0.0,0.0,2.1602132320404053,1.3887517933420188,5.9,1611,302,0.0,-21,0.0,-21.0,0.0
"""How to fix VegTrug Grow Care if it wont update firmware?""",0.0,0.593639612197876,1.6845237067262349,5.75,180,33,0.0,-4,0.0,-4.0,0.0,0.0,1.5045759677886963,1.9939172658768625,5.95,1226,212,0.0,-18,0.0,-18.0,0.0
"""How to change plant type on VegTrug Grow Care?""",0.0,0.6233594417572021,0.0,5.3,207,40,0.0,-1,0.0,-1.0,0.0,0.0,2.9635019302368164,1.3497544776959667,6.2,2346,437,0.0,-5,0.0,-5.0,0.0
"""How to fix VegTrug Grow Care if it is overheating?""",0.0,0.5274417400360107,0.0,8.95,157,27,0.0,-21,0.0,-21.0,0.0,0.0,2.8444290161132812,1.406257627572479,6.15,2207,408,0.0,0,0.0,0.0,0.0
"""How to set up Bosch Connected Devices?""",0.0,0.727036714553833,1.3754463563958654,5.7,276,61,0.0,0,0.0,0.0,0.0,0.0,2.6417365074157715,1.135616664105522,5.9,2021,382,0.0,-19,0.0,-19.0,0.0
"""How to enable data sharing for Bosch Connected Devices?""",0.0,0.578019380569458,1.7300457971142533,5.65,230,40,0.0,-19,0.0,-19.0,0.0,0.0,2.6444926261901855,1.1344331121545506,5.9,1994,383,0.0,-22,0.0,-22.0,0.0
"""How to fix Bosch Connected Devices if the app cannot detect it?""",0.0,0.6066961288452148,1.6482716016470624,5.65,221,42,0.0,-22,0.0,-22.0,0.0,0.0,2.858672857284546,1.7490633764755574,6.0,2245,423,0.0,0,0.0,-23.0,0.0
"""How to fix Texas Instruments SensorTag if it wont connect to Bluetooth?""",0.0,0.6463611125946045,1.5471227778306755,5.4,248,42,0.0,-24,0.0,-24.0,0.0,0.0,2.4620425701141357,1.2185004582839598,6.05,1822,339,0.0,-22,0.0,-22.0,0.0
"""How to enable notifications for Texas Instruments SensorTag?""",0.0,0.873945951461792,1.1442355197440486,5.75,396,73,0.0,-17,0.0,-17.0,0.0,0.0,3.192089319229126,0.9398233257230538,6.0,2561,458,0.0,-22,0.0,-22.0,0.0
"""How to use Texas Instruments SensorTag to monitor temperature?""",0.0,0.5827553272247314,0.0,5.6,205,33,0.0,0,0.0,-28.0,0.0,0.0,2.9259085655212402,1.025322539244432,6.0,1885,458,0.0,-2,0.0,-2.0,0.0
"""How to set up multiple SensorTags in the app?""",0.0,0.6211111545562744,1.6100177764694898,5.699999999999999,219,36,0.0,-28,0.0,-28.0,0.0,0.0,2.2108938694000244,1.3569172367425255,6.0,1687,319,0.0,0,0.0,-23.0,0.0
"""How to fix Texas Instruments SensorTag if the LED is not working?""",0.0,0.6336584091186523,1.5781373459400279,5.75,254,42,0.0,-5,0.0,-5.0,0.0,0.0,1.9294652938842773,1.0365566078526904,6.0,1464,263,0.0,-7,0.0,-7.0,0.0
"""How to fix Texas Instruments SensorTag if it is not measuring temperature correctly?""",0.0,0.676802396774292,0.0,5.699999999999999,273,45,0.0,-26,0.0,-26.0,0.0,0.0,2.1781444549560547,1.3773191181957134,5.75,1814,299,0.0,-8,0.0,-8.0,0.0
"""How to enable cloud storage for Texas Instruments SensorTag data?""",0.0,0.5766251087188721,0.0,5.65,227,37,0.0,-21,0.0,-21.0,0.0,0.0,3.4731788635253906,1.15168269679665,5.85,2623,502,0.0,-19,0.0,-19.0,0.0
"""How to set up temperature logging on Texas Instruments SensorTag?""",0.0,0.6946558952331543,1.4395616691102155,5.4,283,50,0.0,-7,0.0,-7.0,0.0,0.0,3.133819580078125,1.5954970834274735,6.0,2186,449,0.0,0,0.0,-23.0,0.0
"""How to enable developer mode on Texas Instruments SensorTag?""",0.0,1.3404827117919922,1.4919998463273942,5.8,913,133,0.0,-10,0.0,-10.0,0.0,0.0,3.001131772994995,1.3328305128054947,6.0,2051,410,0.0,-21,0.0,-21.0,0.0
"""How to enable power saving mode on Honeywell Smart Sensors?""",0.0,0.6177382469177246,0.0,5.449999999999999,247,42,0.0,0,0.0,-27.0,0.0,0.0,1.0589425563812256,0.9443382872593559,6.0,834,141,0.0,0,0.0,0.0,0.0
"""How to update the Honeywell Home app?""",0.0,0.5474820137023926,1.8265440233123047,5.4,180,34,0.0,0,0.0,0.0,0.0,0.0,1.6930091381072998,1.1813285321271696,6.25,1085,241,0.0,-18,0.0,-18.0,0.0
"""How to fix Honeywell Smart Sensors if they are not measuring temperature correctly?""",0.0,0.516211748123169,1.9371895421498406,5.0,161,29,0.0,-8,0.0,-8.0,0.0,0.0,3.1687777042388916,0.9467372848482163,5.9,2488,458,0.0,-21,0.0,-21.0,0.0
"""How to fix Honeywell Smart Sensors if they are not turning on?""",0.0,0.5988240242004395,1.6699396810846197,5.550000000000001,237,41,0.0,0,0.0,0.0,0.0,0.0,1.4325416088104248,1.3961200063573664,5.9,1061,198,0.0,-5,0.0,-5.0,0.0
"""How to fix Honeywell Smart Sensors if the app cannot detect it?""",0.0,0.5034480094909668,1.98630242080048,5.6,155,30,0.0,-10,0.0,-10.0,0.0,0.0,2.2331316471099854,1.7912065350801851,5.9,1655,321,0.0,0,0.0,0.0,0.0
"""How to set up custom alerts for Honeywell Smart Sensors?""",0.0,0.6259768009185791,1.59750329170611,5.7,225,41,0.0,-27,0.0,-27.0,0.0,0.0,2.2076592445373535,1.8118738251390443,5.95,1667,309,0.0,-2,0.0,-2.0,0.0
"""How to disable power saving mode on Samsara Asset IoT?""",0.0,0.507133960723877,0.0,5.6,124,23,0.0,-10,0.0,-10.0,0.0,0.0,1.3866052627563477,1.4423715629264149,5.95,978,195,0.0,-14,0.0,-14.0,0.0
"""How to enable vacation mode for Samsara Asset IoT?""",0.0,0.8315446376800537,1.2025812622507126,5.65,381,91,0.0,-21,0.0,-21.0,0.0,0.0,1.605818748474121,0.6227352874969913,5.85,1010,225,0.0,-21,0.0,-21.0,0.0
"""How to export data from Samsara Asset IoT to CSV?""",0.0,0.5815985202789307,1.7193991475760586,5.35,178,35,0.0,-22,0.0,-22.0,0.0,0.0,1.8675248622894287,1.6064043165245705,5.95,1320,270,0.0,-2,0.0,-2.0,0.0
"""How to disable specific alerts on Samsara Asset IoT?""",0.0,0.9180324077606201,1.0892861641327194,5.75,324,75,0.0,0,0.0,-26.0,0.0,0.0,1.8836240768432617,1.5926744815409417,5.95,1334,262,0.0,-15,0.0,-15.0,0.0
"""How to link Samsara Asset IoT with other smart devices?""",0.0,0.5963654518127441,1.6768241637060588,5.6,204,35,0.0,-6,0.0,-6.0,0.0,0.0,2.0356082916259766,1.4737609452396543,5.65,1647,286,0.0,-15,0.0,-15.0,0.0
"""How to update firmware on Teltonika TMT250?""",0.0,1.4367666244506836,2.0880217767755123,5.85,890,161,0.0,-18,0.0,-18.0,0.0,0.0,3.1100473403930664,1.2861540556134488,6.0,2056,450,0.0,-17,0.0,-17.0,0.0
"""How to use Teltonika TMT250 to monitor location?""",0.0,0.6568326950073242,1.5224577089420612,5.4,220,48,0.0,0,0.0,0.0,0.0,0.0,2.3221685886383057,1.2918958660807416,6.25,1701,337,0.0,0,0.0,-23.0,0.0
"""How to set up multiple Teltonika TMT250 devices in the app?""",0.0,0.5679192543029785,1.7608136938975592,5.25,162,28,0.0,-14,0.0,-14.0,0.0,0.0,2.327042818069458,1.2891898579209604,6.25,1661,324,0.0,-22,0.0,-22.0,0.0
"""How to fix Teltonika TMT250 if it is not turning on?""",0.0,0.6581106185913086,1.519501390419135,5.45,251,48,0.0,-9,0.0,-9.0,0.0,0.0,2.2376842498779297,1.3406717235288794,6.2,1719,317,0.0,-4,0.0,-4.0,0.0
"""How to set movement alerts for Teltonika TMT250?""",0.0,0.7124850749969482,1.4035381723657492,5.45,258,55,0.0,-7,0.0,-7.0,0.0,0.0,2.4318833351135254,1.6448157451638745,6.2,1646,345,0.0,-22,0.0,-22.0,0.0
"""How to set up custom alerts for Teltonika TMT250?""",0.0,0.5762760639190674,1.7352794304840868,5.1,163,31,0.0,-16,0.0,-16.0,0.0,0.0,2.0648930072784424,1.4528597798674414,6.199999999999999,1399,292,0.0,-21,0.0,-21.0,0.0
"""How to enable eco mode for Teltonika TMT250?""",0.0,0.4910318851470947,2.0365276273240953,5.3,146,25,0.0,-20,0.0,-20.0,0.0,0.0,2.0296270847320557,1.4781040431370698,5.85,1518,285,0.0,0,0.0,0.0,0.0
"""How to fix GE Predix-powered Industrial Equipment if it keeps disconnecting?""",0.0,1.5368831157684326,1.3013351369913337,6.25,1082,172,0.0,0,0.0,0.0,0.0,0.0,1.78676176071167,2.238686817656416,6.2,1416,251,0.0,-8,0.0,-8.0,0.0
"""How to replace faulty sensors on GE Predix-powered Industrial Equipment?""",0.0,1.2952892780303955,1.544056631921468,5.8,816,136,0.0,-17,0.0,-17.0,0.0,0.0,2.930607318878174,1.3649048012094462,6.050000000000001,2365,420,0.0,0,0.0,0.0,0.0
