question,rag_memory_diff,rag_elapsed_time,rag_estimated_cpu_usage,rag_psutil_cpu_usage,rag_response_size,rag_token_count,rag_gpu_memory_used_nvml,rag_gpu_utilization_nvml,rag_gpu_memory_used_smi,rag_gpu_utilization_smi,rag_gpu_utilization_torch_diff,no_context_memory_diff,no_context_elapsed_time,no_context_estimated_cpu_usage,no_context_psutil_cpu_usage,no_context_response_size,no_context_token_count,no_context_gpu_memory_used_nvml,no_context_gpu_utilization_nvml,no_context_gpu_memory_used_smi,no_context_gpu_utilization_smi,no_context_gpu_utilization_torch_diff
"""How to connect Robomow RS630 to a GPS module?""",0.0,0.5362668037414551,1.86474343185563,5.45,332,56,0.0,-21,0.0,-21.0,0.0,0.0,2.277592182159424,2.195300826533639,5.9,2737,536,0.0,-1,0.0,-1.0,0.0
"""How to fix Parrot Flower Power if it keeps disconnecting?""",0.0,0.7249283790588379,1.379446616915968,5.5,571,122,0.0,-28,0.0,-28.0,0.0,0.0,2.207341432571411,1.8121346978676172,5.85,2662,513,0.0,-13,0.0,-13.0,0.0
"""How to set temperature alerts with Parrot Flower Power?""",0.0,0.5403048992156982,0.0,5.35,286,60,0.0,-21,0.0,-21.0,0.0,0.0,1.6422977447509766,1.8267089567571597,5.949999999999999,1799,378,0.0,-3,0.0,-3.0,0.0
"""How to use Parrot Flower Power with multiple devices?""",0.0,0.5904748439788818,1.693552249001238,5.449999999999999,379,74,0.0,-5,0.0,-5.0,0.0,0.0,1.5798559188842773,1.2659382264495467,5.6,1937,356,0.0,-15,0.0,-15.0,0.0
"""How to change plant type on Parrot Flower Power?""",0.0,0.4764280319213867,4.19790580317531,5.45,187,36,0.0,0,0.0,-27.0,0.0,0.0,1.0702080726623535,1.8687954717280229,5.85,1257,229,0.0,0,0.0,-23.0,0.0
"""How to reset Parrot Flower Power to factory settings?""",0.0,0.44835901260375977,0.0,5.25,177,32,0.0,-21,0.0,-21.0,0.0,0.0,1.03951096534729,0.9619908142719791,5.8,1216,230,0.0,-21,0.0,-21.0,0.0
"""How to clean Parrot Flower Power sensor?""",0.0,0.4716954231262207,0.0,5.25,211,43,0.0,-21,0.0,-21.0,0.0,0.0,2.338160991668701,1.2830596399000094,5.949999999999999,2738,548,0.0,-21,0.0,-21.0,0.0
"""How to fix Parrot Flower Power if it keeps giving low battery alerts?""",0.0,0.5111157894134521,1.9565038308573357,5.15,253,51,0.0,-12,0.0,-12.0,0.0,0.0,1.844785213470459,1.6262055756364135,5.8,2188,412,0.0,-21,0.0,-21.0,0.0
"""How to share plant data with others using Parrot Flower Power?""",0.0,0.5632688999176025,3.5507019831749096,5.4,285,53,0.0,-16,0.0,-16.0,0.0,0.0,1.8813393115997314,1.5946086819678642,5.9,2279,431,0.0,0,0.0,0.0,0.0
"""How to use Parrot Flower Power to monitor indoor plants?""",0.0,0.5003361701965332,0.0,5.3,244,46,0.0,-21,0.0,-21.0,0.0,0.0,1.6480669975280762,1.8203143467449743,5.9,2002,385,0.0,-14,0.0,-14.0,0.0
"""How to enable energy-saving mode on Parrot Flower Power?""",0.0,0.5457358360290527,1.8323883717827518,5.300000000000001,289,59,0.0,-13,0.0,-13.0,0.0,0.0,1.1762492656707764,1.700319871279704,5.85,1448,259,0.0,-21,0.0,-21.0,0.0
"""How to set up multiple plants with VegTrug Grow Care?""",0.0,0.6115584373474121,1.635166713317723,5.35,354,77,0.0,0,0.0,0.0,0.0,0.0,3.1262056827545166,1.919259514209256,5.9,3415,734,0.0,0,0.0,0.0,0.0
"""How to enable notifications for VegTrug Grow Care?""",0.0,0.47989344596862793,2.0837959101240733,5.35,218,38,0.0,-24,0.0,-24.0,0.0,0.0,1.1550288200378418,1.7315585250403882,5.85,1296,257,0.0,-20,0.0,-20.0,0.0
"""How to replace the battery in VegTrug Grow Care?""",0.0,0.4880540370941162,2.048953443677662,5.199999999999999,244,45,0.0,-21,0.0,-21.0,0.0,0.0,2.583989143371582,1.5479941199686533,5.9,3141,613,0.0,-16,0.0,-16.0,0.0
"""How to set fertilizer reminders with VegTrug Grow Care?""",0.0,0.4248361587524414,2.3538486058617387,5.199999999999999,196,30,0.0,-21,0.0,-21.0,0.0,0.0,1.4739446640014648,2.035354564705498,5.949999999999999,1638,333,0.0,-22,0.0,-22.0,0.0
"""How to fix VegTrug Grow Care if it wont update firmware?""",0.0,0.5214240550994873,0.0,5.35,246,54,0.0,-21,0.0,-21.0,0.0,0.0,2.2421226501464844,2.6760355860121954,5.9,2719,519,0.0,-3,0.0,-3.0,0.0
"""How to change plant type on VegTrug Grow Care?""",0.0,0.47457408905029297,2.1071525459843143,5.35,205,40,0.0,-6,0.0,-6.0,0.0,0.0,1.0794119834899902,0.9264303299337643,5.85,1250,231,0.0,0,0.0,0.0,0.0
"""How to fix VegTrug Grow Care if it is overheating?""",0.0,0.46638941764831543,2.144130981879545,5.35,211,40,0.0,0,0.0,-25.0,0.0,0.0,2.5003836154937744,1.5997545237521997,5.9,3132,577,0.0,-23,0.0,-23.0,0.0
"""How to set up Bosch Connected Devices?""",0.0,0.5125160217285156,1.951158515252816,5.4,273,59,0.0,-19,0.0,-19.0,0.0,0.0,2.0561742782592773,1.459020294010635,5.9,2457,495,0.0,0,0.0,0.0,0.0
"""How to enable data sharing for Bosch Connected Devices?""",0.0,0.5448653697967529,1.8353157595201866,4.5,304,63,0.0,-2,0.0,-2.0,0.0,0.0,1.0809593200683594,1.8502083870070025,5.8,1296,244,0.0,-20,0.0,-20.0,0.0
"""How to fix Bosch Connected Devices if the app cannot detect it?""",0.0,0.4907960891723633,0.0,5.3,241,55,0.0,-17,0.0,-17.0,0.0,0.0,1.9117112159729004,2.092366235327086,5.949999999999999,2537,464,0.0,-9,0.0,-9.0,0.0
"""How to fix Texas Instruments SensorTag if it wont connect to Bluetooth?""",0.0,0.45917201042175293,2.177833093703998,5.3,191,38,0.0,0,0.0,-28.0,0.0,0.0,2.2621209621429443,2.210315046665752,6.0,2753,522,0.0,-18,0.0,-18.0,0.0
"""How to enable notifications for Texas Instruments SensorTag?""",0.0,0.587242603302002,3.405747452166817,5.4,413,73,0.0,-12,0.0,-12.0,0.0,0.0,2.2478866577148438,1.7794491489479127,6.65,2715,609,0.0,-21,0.0,-21.0,0.0
"""How to use Texas Instruments SensorTag to monitor temperature?""",0.0,0.6428689956665039,1.5555268752109064,5.4,376,74,0.0,-21,0.0,-21.0,0.0,0.0,2.7523159980773926,1.0899911209681523,5.85,3229,722,0.0,-21,0.0,-21.0,0.0
"""How to set up multiple SensorTags in the app?""",0.0,0.4825458526611328,2.0723419225019,5.3,229,47,0.0,-4,0.0,-4.0,0.0,0.0,1.5124258995056152,1.322378835652011,5.699999999999999,1588,341,0.0,-13,0.0,-13.0,0.0
"""How to fix Texas Instruments SensorTag if the LED is not working?""",0.0,0.44631171226501465,0.0,5.25,204,36,0.0,-3,0.0,-3.0,0.0,0.0,2.2357585430145264,1.7891019638482462,5.9,2779,518,0.0,0,0.0,0.0,0.0
"""How to fix Texas Instruments SensorTag if it is not measuring temperature correctly?""",0.0,0.5346028804779053,1.8705473474190173,5.4,304,59,0.0,-5,0.0,-5.0,0.0,0.0,2.332648992538452,1.7147886427802728,5.9,2996,542,0.0,-21,0.0,-21.0,0.0
"""How to enable cloud storage for Texas Instruments SensorTag data?""",0.0,0.4828183650970459,2.0711722508722565,5.3,280,46,0.0,-9,0.0,-9.0,0.0,0.0,1.9261960983276367,1.5574738224259923,5.9,2266,449,0.0,0,0.0,0.0,0.0
"""How to set up temperature logging on Texas Instruments SensorTag?""",0.0,0.5945055484771729,1.6820700875889092,5.45,389,77,0.0,-21,0.0,-21.0,0.0,0.0,2.8135788440704346,2.1325153239073207,5.9,3310,716,0.0,-23,0.0,-23.0,0.0
"""How to enable developer mode on Texas Instruments SensorTag?""",0.0,0.4820899963378906,0.0,5.3,280,42,0.0,0,0.0,-28.0,0.0,0.0,1.2022449970245361,2.495331656545431,5.800000000000001,1429,270,0.0,-21,0.0,-21.0,0.0
"""How to enable power saving mode on Honeywell Smart Sensors?""",0.0,0.7960262298583984,2.5124800226167823,5.6,527,135,0.0,-26,0.0,-26.0,0.0,0.0,1.7303986549377441,2.3116060501917657,5.95,1787,392,-0.375,-1,0.0,-1.0,0.0
"""How to update the Honeywell Home app?""",0.0,0.4309210777282715,0.0,5.25,178,34,0.0,-21,0.0,-21.0,0.0,0.0,1.654672622680664,1.2086983084049985,5.85,1815,378,0.0,-21,0.0,-21.0,0.0
"""How to fix Honeywell Smart Sensors if they are not measuring temperature correctly?""",0.0,0.49244189262390137,2.030696443535182,5.4,274,50,0.0,-20,0.0,-20.0,0.0,0.0,2.8401362895965576,1.7604788961417723,5.9,3573,686,0.25,-9,0.0,-9.0,0.0
"""How to fix Honeywell Smart Sensors if they are not turning on?""",0.0,0.45966362953186035,2.1755038592405715,5.4,226,41,0.0,-11,0.0,-11.0,0.0,0.0,2.1452300548553467,1.398451412338266,5.9,2656,521,0.0,-4,0.0,-4.0,0.0
"""How to fix Honeywell Smart Sensors if the app cannot detect it?""",0.0,0.4832034111022949,2.0695218142559613,5.25,238,54,0.0,-21,0.0,-21.0,0.0,0.0,2.1456449031829834,1.8642413728709808,5.9,2569,498,0.0,-16,0.0,-16.0,0.0
"""How to set up custom alerts for Honeywell Smart Sensors?""",0.0,0.4738163948059082,2.110522157868188,5.6,238,44,0.0,-21,0.0,-21.0,0.0,0.0,2.215130567550659,1.8057626302456344,5.9,2503,528,0.0,-18,0.0,-18.0,0.0
"""How to disable power saving mode on Samsara Asset IoT?""",0.0,0.4966568946838379,0.0,5.35,215,49,0.0,-21,0.0,-21.0,0.0,0.0,1.7552502155303955,1.70915802969802,5.949999999999999,2180,408,0.0,-12,0.0,-12.0,0.0
"""How to enable vacation mode for Samsara Asset IoT?""",0.0,0.48499441146850586,0.0,5.3,223,43,0.0,-24,0.0,-24.0,0.0,0.0,1.035463809967041,1.9315015945066656,5.800000000000001,1258,221,0.0,-15,0.0,-15.0,0.0
"""How to export data from Samsara Asset IoT to CSV?""",0.0,0.4705188274383545,2.125313466092472,5.35,201,40,0.0,-19,0.0,-19.0,0.0,0.0,2.100376844406128,2.380525196380312,5.95,2109,523,0.0,-10,0.0,-10.0,0.0
"""How to disable specific alerts on Samsara Asset IoT?""",0.0,0.4585554599761963,2.1807612977741027,5.3,200,40,0.0,-2,0.0,-2.0,0.0,0.0,2.295295000076294,2.178369229153846,5.85,2643,545,0.0,0,0.0,-23.0,0.0
"""How to link Samsara Asset IoT with other smart devices?""",0.0,0.47363853454589844,2.111314699010979,5.3,245,42,0.0,-21,0.0,-21.0,0.0,0.0,2.5211870670318604,1.9831927846145625,5.949999999999999,3047,609,0.0,-15,0.0,-15.0,0.0
"""How to update firmware on Teltonika TMT250?""",0.0,0.4969322681427002,2.012346680034729,5.3,222,68,0.0,-2,0.0,-2.0,0.0,0.0,2.3392813205718994,2.1374085946961587,5.949999999999999,2728,560,0.0,-23,0.0,-23.0,0.0
"""How to use Teltonika TMT250 to monitor location?""",0.0,0.5594644546508789,1.7874236543287059,5.449999999999999,291,67,0.0,-11,0.0,-11.0,0.0,0.0,4.241408586502075,1.886165842512592,5.95,4475,1108,0.0,-21,0.0,-21.0,0.0
"""How to set up multiple Teltonika TMT250 devices in the app?""",0.0,0.5123090744018555,1.951946686024714,5.35,258,56,0.0,-21,0.0,-21.0,0.0,0.0,2.2221720218658447,1.8000406632056172,5.9,2794,525,0.0,-8,0.0,-8.0,0.0
"""How to fix Teltonika TMT250 if it is not turning on?""",0.0,0.47948575019836426,2.085567714141813,5.3,245,44,0.0,-14,0.0,-14.0,0.0,0.0,1.9496490955352783,1.5387384359949667,5.8,2382,468,0.0,0,0.0,0.0,0.0
"""How to set movement alerts for Teltonika TMT250?""",0.0,0.5589962005615234,1.7889209246763564,5.0,322,69,0.0,-18,0.0,-18.0,0.0,0.0,1.8938281536102295,2.640155069228954,6.0,2196,439,0.0,0,0.0,-23.0,0.0
"""How to set up custom alerts for Teltonika TMT250?""",0.0,0.5086498260498047,1.9659890730035854,5.35,242,51,0.0,-21,0.0,-21.0,0.0,0.0,2.3716847896575928,2.108205956288701,5.949999999999999,2655,571,0.0,-9,0.0,-9.0,0.0
"""How to enable eco mode for Teltonika TMT250?""",0.0,0.5022847652435303,0.0,5.35,239,56,0.0,-21,0.0,-21.0,0.0,0.0,1.5542395114898682,1.9302044362023343,6.0,1563,351,0.0,-2,0.0,-2.0,0.0
"""How to fix GE Predix-powered Industrial Equipment if it keeps disconnecting?""",0.0,0.49825334548950195,2.007011110025441,5.25,286,46,0.0,-18,0.0,-18.0,0.0,0.0,2.498974084854126,1.6006568552458447,5.9,3376,610,0.0,-6,0.0,-6.0,0.0
"""How to replace faulty sensors on GE Predix-powered Industrial Equipment?""",0.0,0.47765612602233887,2.0935563170236047,5.3,246,47,0.0,0,0.0,-28.0,0.0,0.0,2.6122424602508545,1.5312514289403527,5.9,3571,624,0.0,-21,0.0,-21.0,0.0
